1.000000000000000000e+00,2.570873534371165281e+00
1.000000000000000000e+00,1.204383818963019603e+00
1.000000000000000000e+00,5.648579765829862431e+00
1.000000000000000000e+00,3.083551033686962928e+00
1.000000000000000000e+00,2.241657603310416302e+00
1.000000000000000000e+00,4.266881539704384885e+00
1.000000000000000000e+00,4.457675732757609310e+00
1.000000000000000000e+00,5.006649081831706205e+00
1.000000000000000000e+00,4.840687151980310965e+00
1.000000000000000000e+00,4.731839519334623212e+00
1.000000000000000000e+00,2.710467662959304302e+00
1.000000000000000000e+00,2.816236602168647352e+00
1.000000000000000000e+00,1.230071753477190333e+00
1.000000000000000000e+00,3.746047077817778792e+00
1.000000000000000000e+00,3.157769706597817638e+00
1.000000000000000000e+00,5.646487815869602578e+00
1.000000000000000000e+00,3.149791657696570990e+00
1.000000000000000000e+00,1.914297222321963421e+00
1.000000000000000000e+00,1.849642472796626969e+00
1.000000000000000000e+00,4.953634704947948109e+00
1.000000000000000000e+00,3.578498908808906531e+00
1.000000000000000000e+00,5.344426289684028220e+00
1.000000000000000000e+00,3.632232315635281150e+00
1.000000000000000000e+00,4.630568114129993695e+00
1.000000000000000000e+00,4.679265004423958096e+00
1.000000000000000000e+00,1.303575864148375674e+00
1.000000000000000000e+00,3.590950220216703404e+00
1.000000000000000000e+00,4.248797762070595674e+00
1.000000000000000000e+00,3.982310718179537190e+00
1.000000000000000000e+00,3.425047950857053713e+00
1.000000000000000000e+00,3.461077699405113783e+00
1.000000000000000000e+00,1.602019542562237886e+00
1.000000000000000000e+00,3.380958426408663176e+00
1.000000000000000000e+00,3.140467837119506278e+00
1.000000000000000000e+00,5.887676381109765877e+00
1.000000000000000000e+00,2.744741017802074357e+00
1.000000000000000000e+00,2.326789602927208822e+00
1.000000000000000000e+00,2.513573510914316245e+00
1.000000000000000000e+00,4.315997670686295251e+00
1.000000000000000000e+00,1.795490643844094070e+00
1.000000000000000000e+00,6.822163936979177556e+00
1.000000000000000000e+00,3.038973565116610320e+00
1.000000000000000000e+00,4.443924247334006594e+00
1.000000000000000000e+00,6.260340581072414423e+00
1.000000000000000000e+00,2.918620051909122104e+00
1.000000000000000000e+00,4.819211868499100326e+00
1.000000000000000000e+00,4.486668791614167873e+00
1.000000000000000000e+00,4.091314596963691486e+00
1.000000000000000000e+00,3.183721910033522562e+00
1.000000000000000000e+00,4.992425273789409701e+00
1.000000000000000000e+00,4.288961824714387916e+00
1.000000000000000000e+00,2.146624720284006846e-02
1.000000000000000000e+00,2.717305306140027632e+00
1.000000000000000000e+00,7.103259327849126059e+00
1.000000000000000000e+00,4.569946128902740767e+00
1.000000000000000000e+00,2.179206403804708980e+00
1.000000000000000000e+00,2.839918445572908290e+00
1.000000000000000000e+00,4.687273127348861479e+00
1.000000000000000000e+00,2.998864744954339301e+00
1.000000000000000000e+00,3.979059987398635201e+00
